status,youtube_id,label,split,frame_dir,audio_path
success,1PAL-a2MnQk,train horning,train,processed_vggsound/train/frames/train_horning/1PAL-a2MnQk_213,processed_vggsound/train/audio/train_horning/1PAL-a2MnQk_213.wav
success,zfVg6vbHbeg,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/zfVg6vbHbeg_3,processed_vggsound/train/audio/car_engine_knocking/zfVg6vbHbeg_3.wav
success,54agapWNbjs,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/54agapWNbjs_30,processed_vggsound/train/audio/ocean_burbling/54agapWNbjs_30.wav
success,quFH0IWhyao,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/quFH0IWhyao_80,processed_vggsound/train/audio/typing_on_computer_keyboard/quFH0IWhyao_80.wav
success,0dh-PjhhN9U,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/0dh-PjhhN9U_30,processed_vggsound/train/audio/female_speech__woman_speaking/0dh-PjhhN9U_30.wav
success,zGT-dVjTA0k,thunder,train,processed_vggsound/train/frames/thunder/zGT-dVjTA0k_140,processed_vggsound/train/audio/thunder/zGT-dVjTA0k_140.wav
success,nb-6S_zGlms,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/nb-6S_zGlms_30,processed_vggsound/train/audio/bird_chirping__tweeting/nb-6S_zGlms_30.wav
success,NDsC25x_gUI,dog barking,train,processed_vggsound/train/frames/dog_barking/NDsC25x_gUI_60,processed_vggsound/train/audio/dog_barking/NDsC25x_gUI_60.wav
success,CctQ7mB4UBg,train horning,train,processed_vggsound/train/frames/train_horning/CctQ7mB4UBg_26,processed_vggsound/train/audio/train_horning/CctQ7mB4UBg_26.wav
success,FsvHHQj25d8,people crowd,train,processed_vggsound/train/frames/people_crowd/FsvHHQj25d8_520,processed_vggsound/train/audio/people_crowd/FsvHHQj25d8_520.wav
success,M8t3M3tcl40,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/M8t3M3tcl40_230,processed_vggsound/train/audio/female_speech__woman_speaking/M8t3M3tcl40_230.wav
success,LnRs3nKtBlw,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/LnRs3nKtBlw_10,processed_vggsound/train/audio/playing_acoustic_guitar/LnRs3nKtBlw_10.wav
success,ZySKNK-1Xio,thunder,train,processed_vggsound/train/frames/thunder/ZySKNK-1Xio_70,processed_vggsound/train/audio/thunder/ZySKNK-1Xio_70.wav
success,2yX9079mMB4,cat meowing,test,processed_vggsound/test/frames/cat_meowing/2yX9079mMB4_3,processed_vggsound/test/audio/cat_meowing/2yX9079mMB4_3.wav
success,VBi0SIaS1Bw,cat meowing,train,processed_vggsound/train/frames/cat_meowing/VBi0SIaS1Bw_145,processed_vggsound/train/audio/cat_meowing/VBi0SIaS1Bw_145.wav
success,_LaS4wWiwKE,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/_LaS4wWiwKE_0,processed_vggsound/train/audio/ocean_burbling/_LaS4wWiwKE_0.wav
success,DSPokyX3KJc,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/DSPokyX3KJc_60,processed_vggsound/train/audio/female_speech__woman_speaking/DSPokyX3KJc_60.wav
success,Kui-OVzMIwY,people crowd,train,processed_vggsound/train/frames/people_crowd/Kui-OVzMIwY_50,processed_vggsound/train/audio/people_crowd/Kui-OVzMIwY_50.wav
success,zuByvM9lJSQ,thunder,train,processed_vggsound/train/frames/thunder/zuByvM9lJSQ_30,processed_vggsound/train/audio/thunder/zuByvM9lJSQ_30.wav
success,4jW7xTLOjtc,dog barking,train,processed_vggsound/train/frames/dog_barking/4jW7xTLOjtc_43,processed_vggsound/train/audio/dog_barking/4jW7xTLOjtc_43.wav
success,_0qBjsEGjTY,playing piano,train,processed_vggsound/train/frames/playing_piano/_0qBjsEGjTY_210,processed_vggsound/train/audio/playing_piano/_0qBjsEGjTY_210.wav
success,7KT8hYqI8-Y,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/7KT8hYqI8-Y_40,processed_vggsound/train/audio/bird_chirping__tweeting/7KT8hYqI8-Y_40.wav
success,Ts04bBeY1d4,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/Ts04bBeY1d4_30,processed_vggsound/test/audio/playing_acoustic_guitar/Ts04bBeY1d4_30.wav
success,UO3orIJGV30,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/UO3orIJGV30_30,processed_vggsound/train/audio/ocean_burbling/UO3orIJGV30_30.wav
success,CfpY0InwT1g,raining,train,processed_vggsound/train/frames/raining/CfpY0InwT1g_20,processed_vggsound/train/audio/raining/CfpY0InwT1g_20.wav
success,2Kym3-Jvdj8,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/2Kym3-Jvdj8_30,processed_vggsound/train/audio/playing_acoustic_guitar/2Kym3-Jvdj8_30.wav
success,hneQn6p0klA,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/hneQn6p0klA_210,processed_vggsound/train/audio/female_speech__woman_speaking/hneQn6p0klA_210.wav
success,hQL13rxPGMw,thunder,train,processed_vggsound/train/frames/thunder/hQL13rxPGMw_120,processed_vggsound/train/audio/thunder/hQL13rxPGMw_120.wav
success,2GmJKobPYGs,people crowd,train,processed_vggsound/train/frames/people_crowd/2GmJKobPYGs_270,processed_vggsound/train/audio/people_crowd/2GmJKobPYGs_270.wav
success,uAc_xUcrF0M,train horning,train,processed_vggsound/train/frames/train_horning/uAc_xUcrF0M_140,processed_vggsound/train/audio/train_horning/uAc_xUcrF0M_140.wav
success,Zi4wn4ecvLM,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/Zi4wn4ecvLM_110,processed_vggsound/train/audio/waterfall_burbling/Zi4wn4ecvLM_110.wav
success,8OmExa4ItS8,raining,train,processed_vggsound/train/frames/raining/8OmExa4ItS8_30,processed_vggsound/train/audio/raining/8OmExa4ItS8_30.wav
success,BILTdRT6eJI,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/BILTdRT6eJI_190,processed_vggsound/train/audio/waterfall_burbling/BILTdRT6eJI_190.wav
success,S0CeRESBmgQ,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/S0CeRESBmgQ_20,processed_vggsound/train/audio/ocean_burbling/S0CeRESBmgQ_20.wav
success,1assJMoyi1M,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/1assJMoyi1M_29,processed_vggsound/train/audio/waterfall_burbling/1assJMoyi1M_29.wav
success,fzXOua2MgT4,dog barking,train,processed_vggsound/train/frames/dog_barking/fzXOua2MgT4_10,processed_vggsound/train/audio/dog_barking/fzXOua2MgT4_10.wav
success,yeo-WOUBk64,raining,train,processed_vggsound/train/frames/raining/yeo-WOUBk64_24,processed_vggsound/train/audio/raining/yeo-WOUBk64_24.wav
success,PiIkl6EF6pY,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/PiIkl6EF6pY_120,processed_vggsound/train/audio/female_speech__woman_speaking/PiIkl6EF6pY_120.wav
success,8XKGbSaEf9o,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/8XKGbSaEf9o_30,processed_vggsound/train/audio/bird_chirping__tweeting/8XKGbSaEf9o_30.wav
success,z99IR7HTnVY,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/z99IR7HTnVY_150,processed_vggsound/train/audio/playing_acoustic_guitar/z99IR7HTnVY_150.wav
success,XwuOEBBW9-Q,train horning,train,processed_vggsound/train/frames/train_horning/XwuOEBBW9-Q_13,processed_vggsound/train/audio/train_horning/XwuOEBBW9-Q_13.wav
success,52bVHNtimMk,raining,train,processed_vggsound/train/frames/raining/52bVHNtimMk_510,processed_vggsound/train/audio/raining/52bVHNtimMk_510.wav
success,7Qtr6D2TWBE,typing on computer keyboard,test,processed_vggsound/test/frames/typing_on_computer_keyboard/7Qtr6D2TWBE_350,processed_vggsound/test/audio/typing_on_computer_keyboard/7Qtr6D2TWBE_350.wav
success,Z-SIyOChVh8,thunder,train,processed_vggsound/train/frames/thunder/Z-SIyOChVh8_0,processed_vggsound/train/audio/thunder/Z-SIyOChVh8_0.wav
success,C0LIN6BdjFc,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/C0LIN6BdjFc_70,processed_vggsound/train/audio/typing_on_computer_keyboard/C0LIN6BdjFc_70.wav
success,mq7eh1p9m4Y,dog barking,train,processed_vggsound/train/frames/dog_barking/mq7eh1p9m4Y_30,processed_vggsound/train/audio/dog_barking/mq7eh1p9m4Y_30.wav
success,dOyRmGuTPnM,people crowd,train,processed_vggsound/train/frames/people_crowd/dOyRmGuTPnM_350,processed_vggsound/train/audio/people_crowd/dOyRmGuTPnM_350.wav
success,EIzBD62ja8E,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/EIzBD62ja8E_30,processed_vggsound/test/audio/playing_acoustic_guitar/EIzBD62ja8E_30.wav
success,8JgqLELdUkY,cat meowing,test,processed_vggsound/test/frames/cat_meowing/8JgqLELdUkY_30,processed_vggsound/test/audio/cat_meowing/8JgqLELdUkY_30.wav
success,cOgNXgF21u4,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/cOgNXgF21u4_30,processed_vggsound/test/audio/playing_acoustic_guitar/cOgNXgF21u4_30.wav
success,LPvJFjsxMj8,cat meowing,test,processed_vggsound/test/frames/cat_meowing/LPvJFjsxMj8_30,processed_vggsound/test/audio/cat_meowing/LPvJFjsxMj8_30.wav
success,2M-UYMec02I,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/2M-UYMec02I_140,processed_vggsound/train/audio/bird_chirping__tweeting/2M-UYMec02I_140.wav
success,JFeN2HZz5Bg,playing piano,train,processed_vggsound/train/frames/playing_piano/JFeN2HZz5Bg_0,processed_vggsound/train/audio/playing_piano/JFeN2HZz5Bg_0.wav
success,YxpZFn8EojQ,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/YxpZFn8EojQ_33,processed_vggsound/train/audio/car_engine_knocking/YxpZFn8EojQ_33.wav
success,0FI78Sv_BL4,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/0FI78Sv_BL4_30,processed_vggsound/train/audio/female_speech__woman_speaking/0FI78Sv_BL4_30.wav
success,AoG0OMBtaSI,cat meowing,train,processed_vggsound/train/frames/cat_meowing/AoG0OMBtaSI_30,processed_vggsound/train/audio/cat_meowing/AoG0OMBtaSI_30.wav
success,AgtY6m-b3Gk,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/AgtY6m-b3Gk_30,processed_vggsound/test/audio/playing_acoustic_guitar/AgtY6m-b3Gk_30.wav
success,t8jatK0e9mE,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/t8jatK0e9mE_130,processed_vggsound/train/audio/female_speech__woman_speaking/t8jatK0e9mE_130.wav
success,7U5V5Teqo8Q,dog barking,train,processed_vggsound/train/frames/dog_barking/7U5V5Teqo8Q_0,processed_vggsound/train/audio/dog_barking/7U5V5Teqo8Q_0.wav
success,NCLmyiyYIBQ,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/NCLmyiyYIBQ_30,processed_vggsound/train/audio/ocean_burbling/NCLmyiyYIBQ_30.wav
success,2Q8zm2Vn-M0,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/2Q8zm2Vn-M0_30,processed_vggsound/train/audio/playing_acoustic_guitar/2Q8zm2Vn-M0_30.wav
success,UHwrrEDANKc,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/UHwrrEDANKc_30,processed_vggsound/train/audio/playing_acoustic_guitar/UHwrrEDANKc_30.wav
success,idjV3wEP6RA,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/idjV3wEP6RA_20,processed_vggsound/train/audio/car_engine_knocking/idjV3wEP6RA_20.wav
success,67H_n0iHoeU,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/67H_n0iHoeU_30,processed_vggsound/train/audio/female_speech__woman_speaking/67H_n0iHoeU_30.wav
success,a7LhRQLjoYY,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/a7LhRQLjoYY_46,processed_vggsound/train/audio/typing_on_computer_keyboard/a7LhRQLjoYY_46.wav
success,1a-ODBWMUAE,waterfall burbling,test,processed_vggsound/test/frames/waterfall_burbling/1a-ODBWMUAE_30,processed_vggsound/test/audio/waterfall_burbling/1a-ODBWMUAE_30.wav
success,tBwkHMiIQQw,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/tBwkHMiIQQw_10,processed_vggsound/train/audio/ocean_burbling/tBwkHMiIQQw_10.wav
success,1Bn0IuUuMI4,train horning,train,processed_vggsound/train/frames/train_horning/1Bn0IuUuMI4_49,processed_vggsound/train/audio/train_horning/1Bn0IuUuMI4_49.wav
success,YTwbx8qv8EA,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/YTwbx8qv8EA_50,processed_vggsound/train/audio/waterfall_burbling/YTwbx8qv8EA_50.wav
success,vmqXLPtmRMQ,cat meowing,train,processed_vggsound/train/frames/cat_meowing/vmqXLPtmRMQ_30,processed_vggsound/train/audio/cat_meowing/vmqXLPtmRMQ_30.wav
success,i99SbvQQEYA,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/i99SbvQQEYA_30,processed_vggsound/train/audio/playing_acoustic_guitar/i99SbvQQEYA_30.wav
success,AaaAgeWUuvg,playing piano,train,processed_vggsound/train/frames/playing_piano/AaaAgeWUuvg_120,processed_vggsound/train/audio/playing_piano/AaaAgeWUuvg_120.wav
success,BrOaBRkKaho,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/BrOaBRkKaho_18,processed_vggsound/train/audio/car_engine_knocking/BrOaBRkKaho_18.wav
success,4izwBJEV0qA,dog barking,train,processed_vggsound/train/frames/dog_barking/4izwBJEV0qA_40,processed_vggsound/train/audio/dog_barking/4izwBJEV0qA_40.wav
success,Kzs5EiMn5RU,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/Kzs5EiMn5RU_12,processed_vggsound/train/audio/car_engine_knocking/Kzs5EiMn5RU_12.wav
success,SSZ0sQoirx4,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/SSZ0sQoirx4_10,processed_vggsound/train/audio/car_engine_knocking/SSZ0sQoirx4_10.wav
success,3tuKdfMwEII,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/3tuKdfMwEII_21,processed_vggsound/train/audio/playing_acoustic_guitar/3tuKdfMwEII_21.wav
success,yrXz_A8SQBs,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/yrXz_A8SQBs_0,processed_vggsound/train/audio/waterfall_burbling/yrXz_A8SQBs_0.wav
success,vaepd1V9pfI,people crowd,train,processed_vggsound/train/frames/people_crowd/vaepd1V9pfI_0,processed_vggsound/train/audio/people_crowd/vaepd1V9pfI_0.wav
success,hLsRQ15QGGw,thunder,train,processed_vggsound/train/frames/thunder/hLsRQ15QGGw_0,processed_vggsound/train/audio/thunder/hLsRQ15QGGw_0.wav
success,7ol75v_oW0E,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/7ol75v_oW0E_30,processed_vggsound/train/audio/typing_on_computer_keyboard/7ol75v_oW0E_30.wav
success,InuTpES-g5Y,playing piano,train,processed_vggsound/train/frames/playing_piano/InuTpES-g5Y_50,processed_vggsound/train/audio/playing_piano/InuTpES-g5Y_50.wav
success,LlKwEc4Br1M,helicopter,train,processed_vggsound/train/frames/helicopter/LlKwEc4Br1M_0,processed_vggsound/train/audio/helicopter/LlKwEc4Br1M_0.wav
success,3Ri3Jvh3lHE,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/3Ri3Jvh3lHE_17,processed_vggsound/train/audio/female_speech__woman_speaking/3Ri3Jvh3lHE_17.wav
success,zxCsjWpkr78,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/zxCsjWpkr78_20,processed_vggsound/train/audio/bird_chirping__tweeting/zxCsjWpkr78_20.wav
success,XsPx31ufNcQ,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/XsPx31ufNcQ_250,processed_vggsound/train/audio/ocean_burbling/XsPx31ufNcQ_250.wav
success,XZhLMTOmM9w,cat meowing,test,processed_vggsound/test/frames/cat_meowing/XZhLMTOmM9w_30,processed_vggsound/test/audio/cat_meowing/XZhLMTOmM9w_30.wav
success,CF1N_U2oT40,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/CF1N_U2oT40_70,processed_vggsound/train/audio/waterfall_burbling/CF1N_U2oT40_70.wav
success,y2bOGbNeDF4,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/y2bOGbNeDF4_0,processed_vggsound/train/audio/bird_chirping__tweeting/y2bOGbNeDF4_0.wav
success,fJFKqNuMqTo,raining,train,processed_vggsound/train/frames/raining/fJFKqNuMqTo_140,processed_vggsound/train/audio/raining/fJFKqNuMqTo_140.wav
success,38EQQzHgfxI,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/38EQQzHgfxI_30,processed_vggsound/train/audio/playing_acoustic_guitar/38EQQzHgfxI_30.wav
success,Um98tviQDGo,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/Um98tviQDGo_270,processed_vggsound/train/audio/female_speech__woman_speaking/Um98tviQDGo_270.wav
success,8zDAZPxfnhc,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/8zDAZPxfnhc_30,processed_vggsound/train/audio/female_speech__woman_speaking/8zDAZPxfnhc_30.wav
success,6jku05EMKFs,cat meowing,train,processed_vggsound/train/frames/cat_meowing/6jku05EMKFs_1,processed_vggsound/train/audio/cat_meowing/6jku05EMKFs_1.wav
success,9crt3kBm2Hc,"female speech, woman speaking",test,processed_vggsound/test/frames/female_speech__woman_speaking/9crt3kBm2Hc_12,processed_vggsound/test/audio/female_speech__woman_speaking/9crt3kBm2Hc_12.wav
success,dVg4IEbk-l8,cat meowing,train,processed_vggsound/train/frames/cat_meowing/dVg4IEbk-l8_10,processed_vggsound/train/audio/cat_meowing/dVg4IEbk-l8_10.wav
success,jLfVXBRIsA8,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/jLfVXBRIsA8_865,processed_vggsound/train/audio/female_speech__woman_speaking/jLfVXBRIsA8_865.wav
success,ch4uegReLhc,"bird chirping, tweeting",test,processed_vggsound/test/frames/bird_chirping__tweeting/ch4uegReLhc_30,processed_vggsound/test/audio/bird_chirping__tweeting/ch4uegReLhc_30.wav
success,yKAi6TAhHU4,people crowd,train,processed_vggsound/train/frames/people_crowd/yKAi6TAhHU4_180,processed_vggsound/train/audio/people_crowd/yKAi6TAhHU4_180.wav
success,2REf8hLLYMw,cat meowing,test,processed_vggsound/test/frames/cat_meowing/2REf8hLLYMw_30,processed_vggsound/test/audio/cat_meowing/2REf8hLLYMw_30.wav
success,GRDH0KRQslw,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/GRDH0KRQslw_21,processed_vggsound/train/audio/car_engine_knocking/GRDH0KRQslw_21.wav
success,lUmqedXtvhg,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/lUmqedXtvhg_30,processed_vggsound/train/audio/ocean_burbling/lUmqedXtvhg_30.wav
success,bCWonol-3so,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/bCWonol-3so_50,processed_vggsound/train/audio/bird_chirping__tweeting/bCWonol-3so_50.wav
success,gDbAsjfLLd4,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/gDbAsjfLLd4_30,processed_vggsound/train/audio/car_engine_knocking/gDbAsjfLLd4_30.wav
success,AcNG-vRGoPE,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/AcNG-vRGoPE_20,processed_vggsound/train/audio/waterfall_burbling/AcNG-vRGoPE_20.wav
success,4g5UJW0t4uc,cat meowing,train,processed_vggsound/train/frames/cat_meowing/4g5UJW0t4uc_30,processed_vggsound/train/audio/cat_meowing/4g5UJW0t4uc_30.wav
success,3NRu3vNRFxU,dog barking,test,processed_vggsound/test/frames/dog_barking/3NRu3vNRFxU_0,processed_vggsound/test/audio/dog_barking/3NRu3vNRFxU_0.wav
success,lO1rUT_MTjk,"female speech, woman speaking",test,processed_vggsound/test/frames/female_speech__woman_speaking/lO1rUT_MTjk_210,processed_vggsound/test/audio/female_speech__woman_speaking/lO1rUT_MTjk_210.wav
success,oLig42Pe8ok,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/oLig42Pe8ok_10,processed_vggsound/train/audio/typing_on_computer_keyboard/oLig42Pe8ok_10.wav
